,Date,Tweets
225,2021-07-20 19:58:02+00:00,"If you're wanting to learn more about L1 #DeFi on a UTXO blockchain, #AMA for $VRSC this Saturday @ 11:00 Eastern. Ask about building your own blockchain as a service without any coding or more about #MEV resistance, #ETH bridge &amp; #CPU #Mining. #cryptocurrency #crypto https://t.co/MhSndAhRrj"
226,2021-07-20 18:18:13+00:00,"#MEV debate now 🔥

Cruise at 9:30pm ⛵️

Party till 1am 🍾 https://t.co/kbUUxVK7MZ https://t.co/mIbcGBGs2j"
227,2021-07-20 17:56:58+00:00,"Livestream of our #MEV side event with ⚡️🤖 &amp; @project_shutter happening now 
👉🏼 https://t.co/veRkCsImzF https://t.co/aUkgYuHNpN"
228,2021-07-20 17:53:37+00:00,"And we’re LIVE 🎥 🎙agin from the House of Protocols in the heart of Paris!

@AmMuroch from @Blox_Staking for #SecretSharedValidators
@_vshapovalov from @LidoFinance for #LiquidStaking 
@tkstanczak from FlashBot for #MEV on #Ethereum 

what a panel 🤯 

https://t.co/KrHIbf9Nfo https://t.co/P8gdxxWoIa"
229,2021-07-20 11:04:18+00:00,Listening to @fiiiu_ &amp; @ObadiaAlex from Flashbots speak about #MEV after EIP-1559 &amp; in #ETH2 https://t.co/N7CWsYtFXm https://t.co/xjrU9gdV8J
230,2021-07-20 10:02:54+00:00,"🇫🇷 Bonjour chers amis 🐮!🇫🇷

We are here at #EthCC to talk all things #MEV 

We joined forces with ⚡🤖 &amp; @project_shutter for a MEV side event tonight 👉 https://t.co/BNKcI1ZnJR

Come meet us also in &amp; outside of @EthCC 🐮🐮

Sooo nice to finally see y'all in person again🤗 https://t.co/odbWSb9Fii"
231,2021-07-19 23:00:06+00:00,"ON THE PODCAST TOMORROW! 

This week's special guests, @uriklarman, CEO @bloXrouteLabs  joins us to dive into: 
LAYER ZERO AND THE NEED FOR SPEED

Tune in on your favorite #podcast app:
https://t.co/BwgIyqqqev

#layer0 #eth #blockchain #MEV https://t.co/1dgJKv52tc"
232,2021-07-19 14:03:00+00:00,"Good thing there's already a privacy first, front running resistant DEX on @SecretNetwork eliminating #MEV. Don't wait for the people getting rich off of a $1bn problem to solve it. 😉🤫🧐

https://t.co/d33kiFwP7S"
233,2021-07-19 05:35:30+00:00,"- there is no mempool ordering (so things like #MEV are not here)
- at this moment is essentially #FIFO

source:
https://t.co/s1x3gzIib2
$LUNA $UST $MIR $ANC $MINE

2⃣The second thing are #snipingbot s which almost always are fired during the:
- addLiquidity
- createPair"
234,2021-07-19 00:26:03+00:00,Me.comi todos los sopapos hace dos semanas cuando di mi opinión sobre #MEV y Losteau. Ya se sacaron la careta.
235,2021-07-16 18:22:23+00:00,The Smart Contract Research Forum is discussing major topics around #MEV and considering what tooling might look like in the future. Tell us where we should be looking and share your thoughts: https://t.co/YEbum8A25T
236,2021-07-16 18:08:19+00:00,Perfect timing for YCabal too #MEV #Ethereum #cryptocurrencies https://t.co/GDshLI9Qtf
237,2021-07-16 15:48:02+00:00,"Gran hilo para clarificar las diversas fechas sobre notificaciones en la #MEV de la #SCBA. 
La más importante: FECHA DE LIBRAMIENTO https://t.co/Vyp8SWlQyl"
238,2021-07-15 19:07:22+00:00,"https://t.co/kR5NGVuaxi

Frontrunner Jones and the Raiders of the Dark Forest: An Empirical Study of Frontrunning on the #Ethereum #Blockchain - Good Read! 🔖

Authors present a methodology to measure the three types of frontrunning: displacement, insertion, and suppression. #MEV https://t.co/BWGdsXkPw1"
239,2021-07-15 02:19:11+00:00,"@A24COM No voto en CABA, pero no tengo duda de a quien no votaría ni en capital ni en provincia: #MEV 
Aunque a último momento quieran conformar a Mauricio. 
BASTA DE PALOMAS."
240,2021-07-14 14:22:51+00:00,"No dejen de ver esto.

Hilo con link al vídeo de ayer + links sobre #darkforest #mev #flashbots y solución posible proposer / constructores de bloques por Vitalik 🤖⚡

Es un placer y un aprendizaje constante trabajar en @DeFi_LATAM https://t.co/CxJPv6bSSi"
241,2021-07-14 13:59:00+00:00,"While the much of the #Crypto world is creating complex Rube Goldberg-style solutions for problems like front-running and #MEV, these problems simply don't exist within Notoros.

""Sometimes the questions are complicated and the answers are simple."" - Dr. Seuss 🐈🎩"
242,2021-07-14 11:39:48+00:00,"Check out our great fit of Expanded Polypropylene Pipe!😊

Contact us for more :
📧 info@cleanenergyireland.ie
➡️ https://t.co/HxmKLVD20D

#cleanenergyfuture #greenenergy #cleanenergyireland #solarpowered #solarpvsystem #solarpanelsystem #ireland #ventilation #piping #hrv #mev https://t.co/ob7EnsqzvY"
243,2021-07-13 22:57:19+00:00,"Fua Sandra... después de este evento de @DeFi_LATAM no sé que vamos a hacer en agosto.

Altísimo nivel de #mev y #flashbots

Solo nos queda invitar a @ChrisBlec y ponerlo a pelear con @inaltswetrust"
244,2021-07-13 17:30:26+00:00,"#MEV opportunity is equivalent to a double-spending opportunity: if an MEV opportunity
is mined by an honest miner. If an Adversarial miners aim
to claim the opportunity, they will need to
outrun the honest chain with a fork.  i.e. MDP #Ethereum #DeFi"
245,2021-07-13 15:10:37+00:00,"又有好物可以讀了👀

快來瞭解@tomhschmidt 對 #MEV 的看法。

#每日幣讀 https://t.co/JwOTm8lIVn"
246,2021-07-12 18:29:56+00:00,"People think others won’t take shortterm profits if they jeopardize the network’s longevity (#MEV, #FreeRiding etc.) but they will if to not means losing out against those who do. If others can cheat, you lose out by being honest. $SAITO solves this by fixing #incentives on L1 https://t.co/3QfWppKc4l"
247,2021-07-12 16:55:37+00:00,"A stand-alone blockchain that can bridge to #ETH/ERC-20, has #MEV fixes&amp;more. The blockchain interoperability of $VRSC is brought to you by the same guy that co-founded @Microsoft .NET framework, a standout tech in the evolution of interoperability.  #Crypto #cryptocurrency #DeFi https://t.co/VHiNPayJ6n"
248,2021-07-12 14:19:46+00:00,"¡Buen lunes! 

🟡⚫

No te olvides de inscribirte al evento de mañana:

#MEV y #Flahsbots 
 https://t.co/bgPAHgBWXO https://t.co/yoN1nQJYNq"
249,2021-07-12 12:21:35+00:00,"How do companies justify investing time, money and resources into Ethereum when the Fees, Speed, Scalability, Governance and lack of finality are huge issues with no solution in sight? 

#MEV = Eth2 is useless!

@Hedera #Hashgraph $HBAR is the solution. 

https://t.co/hbhzMDBvb0"
250,2021-07-11 21:41:37+00:00,Some tribes on Ethereum are finding new ways to incentivize miners to steal from users. #MEV https://t.co/RFqoaPQjT4
251,2021-07-11 19:56:43+00:00,"Let's take a moment to educate yourself about one of the hottest topics in crypto right now, and see how we're shaping the future of DeFi using it! #MEV $FOLD

📚 https://t.co/QyHQkJnZKm"
252,2021-07-11 19:39:39+00:00,red herring starting to really stink up this place. #mev https://t.co/4ZHXqfiyc8
253,2021-07-10 15:40:44+00:00,"LINK MARINES; OUR DEPLOYMENT IS ALMOST OVER

MEV MAFIA THIEVES ARE DONE

PLZ AWAIT FURTHER ORDERS; UNTIL THEN STAY BASED

$LINK #MEV https://t.co/SbcvfNm1eH"
254,2021-07-10 15:27:24+00:00,@VerusCommunity #MEV #PeoplePowered $VRSC #consilience #PostTrust.World https://t.co/3s8MINqcpu
255,2021-07-09 20:49:07+00:00,"Holis. El martes 13 vayan al evento de #flashbots 🤖⚡ de @DeFi_LATAM

Inscripción: https://t.co/AAkoHyNKwd

Va a estar @martriay y @fiiiu_ moderados por @Luciano_vPEPO hablando sobre #MEV, #flashbots y #darkforest

Foto random para el algoritmo lol https://t.co/TMGyqymg2D"
256,2021-07-09 20:33:00+00:00,"🏛️ SEFI Governance 🏛️
🚀 Launching Soon! 🚀

Get in on the ground floor of privacy first #DeFi. We've already solved for the $1bn #MEV problem. Now let's create the future of a front-running free Web3 together. 💞 

https://t.co/eKDlIyIWWC https://t.co/AV0Vp6h6iy"
257,2021-07-09 18:26:37+00:00,$VRSC #DeFi #multichain. The blockchain protocol with a real #MEV solution. https://t.co/ObuWj6Ah1t
258,2021-07-09 13:15:25+00:00,"I dunno about you, but *I* got into mining for the bribes not the block rewards #MEV"
259,2021-07-09 13:09:19+00:00,"@ChrisAuregan @Energie_Mayenne @FDuchemin7 @Fouassierrapha1 Merci @ChrisAuregan @RichardCHAMARET et @Energie_Mayenne pour votre confiance. Encore une réalisation de qualité que vous portez pour le territoire, que #santernemayenne est fière de réaliser.
#mev #citeos #vincienergies"
260,2021-07-09 12:04:40+00:00,"@iamDCinvestor @MickdeG010 @The3D_ Get some inspiration here: https://t.co/olO4yYJsq5

ETH community should solve this, #MEV smells like #tradfi"
261,2021-07-09 04:59:32+00:00,"TELAFİ EĞİTİMİYMİŞ❗️
✏️Bu yazıda okuyacaklarınızın hiçbir eğitim sisteminde telafisi yok.
✏️Hitler’in toplama kampı gibi 95 öğretmen okulda 5 saat cehennemi yaşadı. 
✏️5’i hamile,1’i doğurdu ve 1’inin çocuğu kanser 30 öğretmene ne oldu? #MEV ⁦@tcmeb⁩ https://t.co/wTSbJKCm8q"
262,2021-07-08 17:17:57+00:00,"Just a small piece of the #technology built into Verus Coin $VRSC, a game changing #Cryptocurrency. L1 #DeFi with creation of fully interoperable #blockchains, #mev solutions, #eth bridge, zk #privacy and more! https://t.co/RUVzlIOnaa https://t.co/hYKK4IkPJS"
263,2021-07-06 13:18:56+00:00,"Love #ethereum ; know #MEV ?? What the freck is it? @ChainLinkGod helps us understand...

#Chainlink #Linksies

https://t.co/voZG1IS9x1"
264,2021-07-05 21:47:47+00:00,"Just got the GSN demo dapp to send an ETH-less transaction bundle via #Flashbots. #MEV can save gas AND be good for user experience!
https://t.co/1ORZLwMgfE"
265,2021-07-05 20:48:16+00:00,🎙️A great podcast on #MEV and possible solutions! https://t.co/xjPI1PDx30
266,2021-07-05 16:45:59+00:00,"In this latest podcast, @Crypto___Oracle and I talk with @pmcgoohanCrypto, the analyst who first discovered the Miner Extractable Value (MEV) problem in #Ethereum pre-genesis in 2014 

We explore #MEV in-depth and cover proposed solutions to the issue
https://t.co/embx9OTC1I"
267,2021-07-05 09:45:00+00:00,"Here's a list of sources to learn more about (how we use) #MEV

&gt; Manifold AMA https://t.co/y66EDPfoo3

&gt; YCabal Article https://t.co/aWML0mnLi1

&gt; YCabal Thread https://t.co/LLUlhZWyLG

&gt; Introduction Article https://t.co/Pr3LgOXaFM

&gt; Manifold Website https://t.co/me3knbf2Iu https://t.co/psrJgL1xjP"
268,2021-07-04 15:32:03+00:00,"Makerdao was actively trying to cover up the fact it was engaging in criminal financial  crimes on it's users. 

You have every right to be pissed off at @RuneKek
if you've been a victim of hundreds of millions of liquidation thefts. 

Chainlink $Link #Chainlink #ethereum #mev"
269,2021-07-04 13:43:51+00:00,"#MEV (Miner Extractable Value) has been a hot topic lately, but many people in our industry still don't have a clue what it's about.

At Manifold, we use MEV to make your lives much better &amp; easier.. 

Fewer failed transactions and drastically reduced gas fees ✔️

Read more here: https://t.co/LLUlhZWyLG"
270,2021-07-03 06:38:20+00:00,"Did you know that acc. to @hus_qy the #IOTA #Tangle is potentially the only solution in the #Blockchain world for the problem called #MEV (miner extractable value)? @VitalikButerin 
Miners sort transactions to their benefits and everyone else looses money:
https://t.co/LsX5aR8YSi"
271,2021-07-02 07:34:01+00:00,"@MikeToutonghi @bergealex4 @ViktorBunin tl;dr #Verus #PBaaS presentation interview, jumping to slide#13 #MEV.
https://t.co/3HrTwvybsN"
272,2021-07-02 03:48:13+00:00,"Thread.👇 #MeV is becoming a major problem on #Ethereum. Governance decisions should be taken not to institutionalise MeV vectors in protocols, but to exclude them. #crypto #blockchain https://t.co/freSxuFkoH"
273,2021-07-02 02:38:27+00:00,@bergealex4 I will avoid #MEV &amp; front running by sending my #Ethereum assets through the ALAN bridge into the #Verus network. Won’t have to worry about it there. $VRSC
274,2021-07-01 16:13:05+00:00,currently listening to the @ETHGlobal https://t.co/lk14BJoeA8 Summit &amp; the #flashbots team talking about #MEV and the flashbots solution...Hard to not be bullish on $eth and $mist 🚀
275,2021-07-01 11:57:28+00:00,"Tune in later today to this extraordinary @ETHGlobal online event, with basically everyone from the #MEV sphere, including @AnotherJannik about how Shutter aims to prevent frontrunning and malicious MEV! https://t.co/xiaeTPymXr"
276,2021-06-30 11:40:47+00:00,"看來 #UniswapV3 的spoofing 問題有點嚴重，這好像比 #MEV 更可怕？

同樣的問題在Curve 池卻是加分 👀

#區塊先生 #每日幣讀 https://t.co/lWIykexBj4 https://t.co/wxJkA4KYxQ"
277,2021-06-29 18:44:57+00:00,"⚽️ or 🟣? Well, @FloatProtocol just scored.

In 150 blocks:
📈Boosted the basket by 5% (+100 ETH)
🟣144k new FLOAT
⚡️3 @dydxprotocol flash loans
💰1.1% pure profit for the Protocol (🔼basket factor)
🤖How? #flashbots #MEV via our Dutch Auctions https://t.co/rWNanmIJus"
278,2021-06-29 15:07:19+00:00,good morning to everyone except the ETH miners ill be competing with come Wednesday #MEV #Ethereum #bots #Mining
279,2021-06-29 14:10:56+00:00,"• @koeppelmann of @gnosisPM discusses the project's shift from prediction markets into #DAO infrastructure tech and solutions for #MEV
• Making #DAOs legal w/@awrigh01 from @OpenLawOfficial 
• @sendmoodz from @Uniswap discusses how the new V3 works"
280,2021-06-29 01:01:56+00:00,"“AdeA : Administradora de Archivos SA”  fue ampliamente beneficiada con órdenes de compra millonarias.
SOLO a través de la gobernación bonaerense a cargo de #MEV, donde el Jefe de Gabinete era el yerno de Guillermo Stanley, la empresa ADEA embolsó $70.150.961,06."
281,2021-06-29 01:01:54+00:00,"María Eugenia Vidal es muy amiga de #CaroStanely, la de las #Kooperativas. Es más , el marido de Stanley  Federico Salvai era Jefe de Gabinete cuando #MEV era gobernadora . https://t.co/IXH5JyAEXn"
282,2021-06-26 15:50:36+00:00,"RIP, Frederic Rzewski. Here I was sat on the floor w/ Jason Bivens &amp; @abstracttruth during a performance of the People United Will Never Be Defeated. Fortunate to have seen Rzewski &amp; R. Teitelbaum at this festival, as they have since both passed on. #MEV #musicelettronicaviva https://t.co/2osIqzhJQO"
283,2021-06-24 14:03:44+00:00,"And yet the Dark Forest still endures. 

Let's continue to grow awareness and trust in this space together. Check if you've been sandwiched with https://t.co/uAyP5hVV0d 💭

#Automata #ata #mev #minerextractablevalue #maximalextractablevalue https://t.co/f2klbO64TO"
284,2021-06-23 06:01:13+00:00,"快到https://t.co/k79Ay57DQH 看看您过去因为被机器人🥪三明治攻击🥪而损失过多少！

用https://t.co/uXbBZxb7xG 能够保护您的交易不会因為机器人抢跑被抬高價格。取消交易0费用，不成功，不收费，让您交易无忧！

加入我们的 Discord：
https://t.co/NKm1fC1ybU

$mist ⚗️ #mistX #MEV #Flashbots https://t.co/eUyoVr7wnS"
285,2021-06-23 03:19:53+00:00,"What every trader should know about MEV - the MEV crisis explained

https://t.co/2kgSxYirgU 

#mistX #defi #MEV #Flashbots"
286,2021-06-22 17:33:47+00:00,"In our earlier poll on #mev, the final tally saw nearly 30% of the crowd with 4-5 figure sums extracted by 🥪 
attacks.

Which ... might not exactly be surprising  But with the known impact of MEV growing, here's a read for those fresh to the topic. Thread incoming 📨

1/ https://t.co/byAxfKHIuX"
287,2021-06-22 12:28:54+00:00,"Now we're getting closer to the EIP 1559 upgrade, it would be a good time to read up on what will happen there and how it relates to #MEV.

Find out the four common misconceptions around the upgrade in this new Coindesk article -&gt; https://t.co/Jw33S0fHM7

📚

#EIP1559"
288,2021-06-22 07:09:26+00:00,Comencem! #articulturareligiosa #MEV #UVic https://t.co/pAlsl8MOuO
289,2021-06-20 18:09:24+00:00,"A friend got into crypto and called “pump and dump” schemes as the Wild West

Wonder what he would say when he hears about Miner Extractable Value #MEV $ETH"
290,2021-06-19 06:22:38+00:00,"@dcorreiamartins @mevforbes @medwma https://t.co/N5vj4iEzPg $7,600 Only

Phenomenal Top Level #DomainName For Sale 

#MEV #MachineLearning #DataScience #Python #AI #100DaysOfCode #innovation #IoT #flutter #javascript #Serverless #CyberSecurity #tech #DDoS #DeepLearning #Crypto #data #RPA #5G #cloud #Google #APP https://t.co/EYeHiELKRI"
291,2021-06-19 06:17:59+00:00,"https://t.co/N5vj4iEzPg $7,600 Only

Phenomenal Top Level #DomainName For Sale 

#MEV #MachineLearning #DataScience #Python #AI #100DaysOfCode #innovation #IoT #flutter #javascript #Serverless #CyberSecurity #tech #DDoS #DeepLearning #Crypto #data #RPA #5G #cloud #Google #APP https://t.co/OtBwBUgOLy"
292,2021-06-18 20:58:18+00:00,(2/2) #alchemist #alchemistcoin #chicocryoto #mev $mist https://t.co/t9wp52mAgq
293,2021-06-18 20:57:31+00:00,(1/2) Game changing alt coins are Chicos favorite! Check out one of his top projects of 2021 @_alchemistcoin and a new feature they released! Watch the whole video to find out more! 👉👉https://t.co/b1UXgsLmt1 #alchemist #alchemistcoin #chicocryoto #mev $mist https://t.co/oN6EoElXZm
294,2021-06-18 12:16:36+00:00,"Seems like as good a time as any for a reminder that our $2000 $ATA #giveaway is still ongoing, the drill being: Follow, retweet the post below with screenshots, and tag us at #mevtax and #ata!

Check your #mev handicap with https://t.co/uAyP5hVV0d 💦

https://t.co/RIFSpYZT8J https://t.co/VhEBS35Ul1"
295,2021-06-17 17:19:53+00:00,"@MEVprotection https://t.co/N5vj4iEzPg $7,600 Only

Phenomenal Top Level #DomainName For Sale 

#MEV #MachineLearning #DataScience #Python #AI #100DaysOfCode #innovation #IoT #flutter #javascript #Serverless #CyberSecurity #tech #DDoS #DeepLearning #Crypto #data #RPA #5G #cloud #Google #APP https://t.co/ERHY7KHaD5"
296,2021-06-17 17:19:00+00:00,"@obaidkav https://t.co/N5vj4iEzPg $7,600 Only

Phenomenal Top Level #DomainName For Sale 

#MEV #MachineLearning #DataScience #Python #AI #100DaysOfCode #innovation #IoT #flutter #javascript #Serverless #CyberSecurity #tech #DDoS #DeepLearning #Crypto #data #RPA #5G #cloud #Google #APP https://t.co/KhgVG1RY6b"
297,2021-06-17 17:18:21+00:00,"https://t.co/N5vj4iEzPg $7,600 Only

Phenomenal Top Level #DomainName For Sale 

#MEV #MachineLearning #DataScience #Python #AI #100DaysOfCode #innovation #IoT #flutter #javascript #Serverless #CyberSecurity #tech #DDoS #DeepLearning #Crypto #data #RPA #5G #cloud #Google #APP https://t.co/BFRFe9bnG0"
298,2021-06-17 05:22:37+00:00,"Hear us out: Would you rather get paid $1,000,000 right now or avoid sandwich attacks everyday for the rest of your life? 

Let’s hope you went for Option B 😌

Try out https://t.co/uAyP5hVV0d, it'll change your life. 

#Automata #ata #mevtax #MinerExtractableValue #MEV https://t.co/GKNHPBLrNu"
299,2021-06-16 14:41:55+00:00,"One of the most technically sound team in Asia, solving for pressing issues in Defi #privacy #MEV . Glad to back @AutomataNetwork @deligong https://t.co/RMS21ju3RN"
300,2021-06-16 13:47:47+00:00,Crypto Rootz interviews SquanchyTrades from CT (aka Crypto Twitter) bout... https://t.co/8LVaDXelsr via @YouTube $ROOK #ethereum $ETH #blockchain #MEV  #keeperdao #cryptocurrency #gasfees #miners #SmartContracts
301,2021-06-16 12:40:30+00:00,"Security threats and invasion of privacy in Web 3.0 call for a decentralised privacy solution for dApps across multi-chain ecosystems. 

Hence, @AutomataNetwork.

We break down Automata in simple terms in our latest article ➡️ https://t.co/REeAKVuYVC #crypto #DAO #MEV #DeFi"
302,2021-06-16 04:32:24+00:00,Okay Twitter it's poll time with #mevtax. How much #MEV did sandwich attacks (👋🏻🥪) extract from you?
303,2021-06-16 01:39:07+00:00,"In the past 30 days, $195.8M has been stolen from users on major @Ethereum #DeFi dapps alone! This is #MEV Miner Extracted Value aka front-running aka #DeFiTax. Others may try to mitigate it but only #Telos🟣 eliminates it. The Telos EVM launch is coming!
https://t.co/1Gw60eCz0i"
304,2021-06-14 21:57:41+00:00,"I am absolutely convinced we could use #MEV and flashbots to perform recurring memberships @UnlockProtocol like we do https://t.co/DW0QKYYfwU

Would love to chat with anyone who's interested in building a POC (and pay them!)"
305,2021-06-14 16:45:19+00:00,"This is great Monday read! 👏 
 #MEV #DeFi https://t.co/8I92Zfxoik https://t.co/O7VBOQLOvm"
306,2021-06-14 09:00:02+00:00,"Two more days until we start rolling out our YCabal's public beta AND unique LP Beta Rewards Program!

For details, visit our blog - https://t.co/DY5VwTngyH

$FOLD x $SUSHI

@SushiSwap

#MEV #LP #Staking https://t.co/R6XvzOPC5D"
307,2021-06-13 15:02:10+00:00,"Wouldn't it be nice if we could view the #MEV on our #blockchain transactions upfront? 🤔

Wellll, we're shipping something exciting next week. Stay tuned 😉 

#DeFi #MinerExtractableValue #Conveyor https://t.co/VkndWD6Ayw"
308,2021-06-12 15:46:30+00:00,"So about that level playing field thing... nah fcuk that noise. Turns out the old system is pretty cool.

Crytpo cronyism = Crony capitalism

#MEV $ETH https://t.co/L4kYDDPJ28"
309,2021-06-11 18:26:57+00:00,Avoid front running via usage of flash bots tech. Zero fee cancelled transactions. #MistX #Alchemist #Ethereum #MEV https://t.co/G1U2If1avY
310,2021-06-11 14:08:14+00:00,"@VerusCoin has actually solved many hard problems in cryptocurrency, and many had been ignoring it for some reason:
- Nothing@Stake problem 
- CPU mining as competitive as ASICS
- Decentralised ID
- #MEV
- Front Running 
- Fractional Reserve Currencies with interoperability &amp;more https://t.co/5zcz83GGlD"
311,2021-06-11 13:15:02+00:00,"#MEV is a serious problem. So are front running, rug pulls, &amp; impermanent loss.

A search of those key words reveal most of #crypto still thinks they are unsolved problems. All of them have been solved. #Verus upcoming #PBaaS release will change everything #DeFi. 
$VRSC $ETH $BTC https://t.co/K2v2g2RsxF"
312,2021-06-09 21:57:48+00:00,"Thank you @coingecko for including Manifold in this list!

$FOLD #YCabal #MEV https://t.co/BUYFVgno2M"
313,2021-06-09 14:51:47+00:00,A great checkpoint from @ObadiaAlex - building on top of multiple interviews and detailed research into potential solutions for #MEV in #eth2. What is more important - a clear starting point for the next stage where we validate early concepts and build improvements! https://t.co/wxd7cWT9XI
314,2021-06-09 10:26:14+00:00,"Several things SKL engineering is working on for release 2:

1.  Provable #mev protection.  Uniswap clone running on SKL will have no MEV.

2.  #bitcoin connectivity.

3. Digital Right Management for Web3.  People will be able to sell music and videos on SKL. #web3"
315,2021-06-09 03:15:42+00:00,"That's right - Conveyor, our #MEV Minimization solution,  creates a front-running-free zone by ordering blockchain transactions in a fair sequence. 

Learn more: https://t.co/DCDxVjOsXP https://t.co/Vd2GgzdCdz"
316,2021-06-09 01:16:15+00:00,"@APompliano That is why #DeFi has to be coded at the protocol level not through smart contracts that sit over the #blockchain.

Only one #crypto in existence has done that. #Verus $VRSC @VerusCoin #PBaaS

No more #MEV, no more front running. Virtually unlimited scalability."
317,2021-06-06 15:13:18+00:00,"&gt;arbitrum being released
&gt;gas prices at pre bullmarket levels

What did @VitalikButerin and the rest of the MEV-MAFIA cucks mean by this?
$link $eth
#chainlink #MEV https://t.co/YjFubEa2oB"
318,2021-06-06 08:44:34+00:00,"#DeFi summer 2020
#MEV summer 2021?

🤨"
319,2021-06-05 06:43:30+00:00,"@VitalikButerin on the #MEV in #TheMerge 🌓 - two proposals to think through.
 https://t.co/elg143WdW7"
320,2021-06-05 06:18:32+00:00,"CT: MEV, MEV, MEV... we need to solve #MEV!!
@VerusCoin: We’ve solved it already. Here’s how. Interested?
CT: “no ty”
@VerusCoin: Well then... here’s revocable, recoverable, lockable self-sovereign IDs, even on PBaaS. Interested? Probably not. @VerusID https://t.co/Eg3qFnLUQm"
321,2021-06-04 14:10:17+00:00,"And #MEV proof, no front running here!  Also fast! In 3 seconds you know the TX has finished! #wanswap #Zookeeper #wanchain @ethereum #DEX https://t.co/hqZG0nuIhY"
322,2021-06-04 13:36:41+00:00,"@AltcoinDailyio $VRSC is the digital world they'll one day all be living in. Verus is the swiss army knife of crypto,  #eth bridge, a solution for #mev issues, layer 1 #DeFi, named addresses, currency conversion, 22-chain merge mining, cpu mining, custom blockchains with a few clicks of a button"
323,2021-06-04 08:42:13+00:00,"If there's one thing you need to know about #MEV, it's that we're solving it at #Automata with #Conveyor. The deets: https://t.co/DCDxVjOsXP

Thanks for including us in this list @coingecko ✌🏻 https://t.co/uTuO2UWMuB"
324,2021-06-04 06:45:55+00:00,"I keep forgetting that no MEV is not the reality for the majority of crypto traders. For me it's fundamental for fair transacting.

Crypto was invented to eliminate middle men taking their cut. #MEV is doing just that.

https://t.co/7qtvERLhqq

#Verus $VRSC #PBaaS"
325,2021-06-04 06:16:19+00:00,"#MEV #decentralizedfinance $vrsc
#Thread #Bitcoin2021 #AMM #eth https://t.co/iJvaS5YsaI https://t.co/gJqkhqPvTc"
326,2021-06-04 06:07:42+00:00,"10/ The Verus #MEV solution is one of many powerful capabilities of the rent-free, public blockchains as a service ecosystem, enabling blockchain apps that can't otherwise be built. Try PBaaS, L0/L1 DeFi, chain launches, cross-chain sends, and more on the public testnet today."
327,2021-06-04 06:07:40+00:00,"3/ This thread details the #Verus #MEV solution, which was implemented on the public testnet almost two years ago and has been improved and refined since. We thought ahead, before DeFi was all the rage, predicted the issue, and took the time to build a proper protocol solution."
328,2021-06-04 06:07:39+00:00,"1/ There’s been a lot of talk about #MEV lately and who are the best people working on it. We wonder, wouldn't that group, by definition, include those who solved the problem first and the only ones with a working solution? Here is how we did it #DeFi #multichain #Verus"
329,2021-06-03 22:59:56+00:00,ALPHA LEAK: Just spoke to the @Archer_DAO founders - they are about to drop something that will dwarf all other current #crypto #MEV products. You are about to see their tokenomics change for the greater good. Everyone else is playing checkers and $ARCH is playing chess!
330,2021-06-03 20:20:33+00:00,"@El_Crypto_Chapo You should all head on over to the https://t.co/If9UygBKAN website and then question why @MikeToutonghi didn't get a speaking role at this conference to talk about all the things his team has fixed in #crypto while everyone else is just talking about it. #mev fix, layer 1 #defi"
331,2021-06-03 16:45:39+00:00,"Done --&gt;https://t.co/ngoFrd5EUO

Blockchain #Feepool &amp; Anti-Front Running 

Introducing the #Verus Fee Pool, which addresses #MEV &amp; more!

#CryptoNews #DeFi https://t.co/aUCvhy2bo0"
332,2021-06-03 11:30:52+00:00,"Nothing like this exists in #Crypto. Some chains have 1 or 2 similar features. There has never been a protocol that has full #DeFi capabilities with Identification all at the protocol level while solving #MEV, front running, eliminating need for exchanges, etc. 

$VRSC is amazing https://t.co/5IO7PWmo95"
333,2021-06-03 10:31:06+00:00,"As the dark side of transparency becomes more keenly felt (#MEV, anyone?), the #middleware layer will be the easiest way for dApps to integrate privacy. 

Our very own @deligong recently spoke at #PolkadotDecoded on how we're realising this #Web3 vision👉🏻https://t.co/ITK0r18M8r https://t.co/gbNhFM2fdN"
334,2021-06-03 02:58:03+00:00,"#MEV swaps % share by platform. 
#CowSwap #mistX $mist ⚗️ 

https://t.co/uXbBZxb7xG - #FlashDEX ⚡️🤖 https://t.co/rjiPvKG2lk"
335,2021-06-02 19:06:04+00:00,"Novo video!

Criptomoeda Alchemist $MIST  by @thegostep 

A Primeira FlashDEX MistX - Exchange baseada em Flashbots

Explicação sobre #MEV e #FlashBots 

https://t.co/QHTFnfw22o"
336,2021-06-02 18:12:26+00:00,"Video novo gravado e já esta no forno... assunto #MEV #FLASHBOTS e $MIST... se não der problema em 1 hora deve sair do forno, pronto para ser consumido."
337,2021-06-02 14:18:52+00:00,If you like a privacy focused and front-running resistant #DEX you are in for a treat. Instead of paying extra for #MEV you get some $CSHBK for trading on @secret_swap. #SecretCrush https://t.co/wJQzPiQZZh
338,2021-06-02 00:10:41+00:00,"Why are we so excited about Trader Extractable Value? Find out in our next blog post, where we break down what TEV is and how traders can benefit from it.

#TEV #MEV $ARCH https://t.co/be1TzKtY8H"
339,2021-05-31 07:34:19+00:00,Dm us if you're interested in building something that's frontrunning/#MEV resistant on Ethereum!
